,title,story,genre,genre_code
840,영원한 여름,캉정싱과 위샤우헝은 해안가의 작은 초등학교에서 처음 만났다 위샤우헝은 학급 최고의 말썽꾸러기 반면 캉정싱은 학급반장까지 맡고 있을 만큼 최고의 우등생 어느 날 담임선생님은  작은 수호천사를 캉정싱에게 제안하는데 그것은 바로 모범학생이 문제학생의 친구가 되어 바른길로 이끄는 것  반장의 의무감으로 그 제안에 흔쾌히 동참한 캉정싱은 그렇게 타의 반 자의 반으로 위샤우헝과 단짝 친구가 된다 이렇게 시작된 두 소년의 어색한 우정은 차츰 알 수 없는 감정으로 이어지게 되는데  영화제 소개글 성장영화의 틀을 빈 퀴어 시네마 또는 퀴어 시네마의 틀을 빈 성장영화 어린 시절부터 함께 자란 쩡싱과 슈헹 그리고 그들의 여자친구인 후이지아는 대학 입시를 앞두고 미묘한 감정의 변화를 겪는다 쩡싱은 자신이 슈헹을 사랑하고 있음을 깨닫고 후이지아와 거리를 두기 시작하고 슈헹은 후이지아를 사랑하기 시작한다 하지만 후이지아는 두 사람의 억눌린 사랑의 감정을 알게 되고 그 사이에서 갈등을 하게 된다,드라마,0
841,지구,생명의 땅을 찾아 나선 동물 가족들의 지구 대장정 어드벤처 약 46억년 전 한 행성이 지구와 충돌하면서 태양을 향해 정확히 235도로 기울어졌다 그리고 이 커다란 사건은 말 그대로 기적을 낳았다 생명이 존재할 수 있는 완벽한 조건을 갖춘 축복받은 행성 지구가 탄생한 것이다 북극곰 아프리카 코끼리 혹등고래 등 지구에 살고 있는 수백만 생명체들은 매년 태양을 따라 멀고도 긴 여행을 반복한다 점점 빨리 녹는 북극의 바다 얼음도 점점 넓어지는 아프리카의 사막도 그리고 점점 먹이가 사라지는 남쪽의 대양도 반드시 건너가야 한다 오직 살아남기 위해 우리도 그들과 함께 극에서 극으로 북에서 남으로 우리의 집 지구를 횡단한다,다큐멘터리,2
842,앤트맨,하나뿐인 딸에게 멋진 아빠이고 싶지만 현실은 생계형 도둑인 스캇 랭폴 러드어느 날 그에게 몸을 자유자재로 늘리거나 줄일 수 있는 핌 입자를 개발한 과학자 행크 핌마이클 더글라스이 찾아와 수트와 헬멧을 건네며 앤트맨이 되어 줄 것을 요청한다어리둥절 하지만 일단 한번 해보기로 결심한 스캇 랭은 행크 핌의 딸인 호프에반젤린 릴리의 도움을 받아 점차 히어로의 면모를 갖추어가고 그의 스승이자 멘토인 행크 핌 박사를 도와 핌 입자를 악용하려는 세력을 막아야 하는데마블 유니버스의 새로운 세계가 이제 그의 손에 달렸다,액션,3
843,노스 컨츄리,미국 최초로 여성 피고가 승소한 성희롱 소송을 다룬 소설을 바탕으로 한 작품,드라마,0
844,태풍이 지나가고,과거의 영광을 잊지 못한 채유명 작가를 꿈꾸는 사설탐정 료타는태풍이 휘몰아친 날헤어졌던 가족과 함께 예기치 못한 하룻밤을 보내게 되는데아직 철들지 않은 대기만성형 아빠 료타조금 더 나은 인생을 바라는 엄마 쿄코빠르게 세상을 배워가는 아들 싱고그리고 가족 모두와 행복하고 싶은 할머니 요시코어디서부터 꼬여버렸는지 알 수 없는 료타의 인생은태풍이 지나가고 새로운 오늘을 맞이할 수 있을까,드라마,0
845,트로이,{3200년 전 미세네Mycenae의 왕인 아가멤논Agamemnon은 전쟁을 통해 그리스 전체를 하나의 왕국으로 통일했다 오직 데살리Thessaly를 제외하고 아가멤논의 아우인 스파르타Sparta의 왕 메네라우스Menelaus는 전쟁에 지친 나머지 그리스 왕국의 최대 라이벌인 트로이Troy와의 평화협정을 체결할 방법을 모색하고 있었다 아킬레스Achilles는 그리스 군의 역사상 최강의 전사였지만 그는 아가멤논의 통치에 따르지 않았고 아가멤논과 헤어질 기미를 보이고 있었다}  {사람들은 불멸에 대해 꿈을 꾼다 그래서 우리는 우리가 시간의 흐름을 넘어 존재할 수 있을 것인지 자문하곤 한다 우리가 죽은 다음에도 많은 사람들이 우리의 이름을 들을 수 있을 것인가 우리가 누구였으며 얼마나 용감하게 싸웠는지 얼마나 열정적으로 사랑했는 지에 대해 궁금해 할는지도 모른다}  고대 그리스 시대 처절한 전투가 한창인 그리스의 데살리Thessaly Greece 가장 잔인하고 불운한 사랑에 빠지고 만 비련의 두 주인공 트로이의 왕자 파리스올란도 블룸와 스파르타의 왕비 헬레네다이앤 크루거 사랑에 눈 먼 두 남녀는 트로이로 도주하고 파리스에게 아내를 빼앗긴 스파르타의 왕 메넬라오스브렌든 글리슨는 치욕감에 미케네의 왕이자 자신의 형인 아가멤논브라이언 콕스에게 복수를 부탁한다 이에 아가멤논은 모든 그리스 도시국가들을 규합해 트로이로부터 헬레네를 되찾기 위한 전쟁을 일으킨다 그러나 전쟁의 명분은 동생의 복수였지만 전쟁을 일으킨 진짜 이유는 모든 도시 국가들을 통합하여 거대한 그리스 제국을 건설하려는 야심이었다  그러나 프리아모스 왕피터 오툴이 통치하고 용맹스러운 헥토르 왕자에릭 바나가 지키고 있는 트로이는 그 어떤 군대도 정복한 적이 없는 철통 요새 트로이 정복의 결정적인 키를 쥐고 있는 것은 바다의 여신 테티스줄리 크리스티와 인간인 펠레우스 사이에서 태어난 불세출의 전쟁 영웅 위대한 전사 아킬레스 브래드 피트 뿐 어린 시절 어머니 테티스가 그를 불사신으로 만들기 위해 스틱스 강황천에 담궜을 때 손으로 붙잡고 있던 발뒤꿈치에는 강물이 묻질 않아 치명적이 급소가 되었지만 인간 중에는 당할 자가 없을 만큼 초인적인 힘과 무예를 가진 아킬레스는 모든 적국 병사들에게 공포의 대상이었다 그러나 아킬레스는 전리품으로 얻은 트로이의 여사제 브리세이스로즈 번를 아가멤논 왕이 빼앗아가자 몹시 분노해 더 이상 전쟁에 참가하지 않을 것을 선언하고 칩거해버린다 아킬레스가 전의를 상실하자 연합군은 힘을 잃고 계속 패하게 되고 트로이의 굳게 닫힌 성문은 열릴 줄을 모른다 결말이 나지 않는 지루한 전쟁이 계속 이어지고 양쪽 병사들이 점차 지쳐갈 때쯤 이타카의 왕인 지장 오디세우스숀 빈가 절묘한 계략을 내놓는다 그것은 바로 거대한 목마를 이용해 트로이 성을 함락시키자는 것  {만약 내 이야기가 기록된다면 나는 거인들과 같이 살았다고 쓰여지길 바란다 사람들은 쉽게 태어나고 죽지만 그의 이름은 영원히 살아있으며 아킬레스는 군사력의 정점인 헥토르와 같은 시대를 살면서 뭇 영웅들과 한 시대를 풍미하며 짧고 굵게 살았다고 써주길 바란다}ddd,액션,3
846,다우트,영화는 1964년 브롱크스의 성 니콜라스 교구 학교를 배경으로 펼쳐진다 활기에 가득한 플린 신부필립 세이무어 호프만 분는 철의 여인이며 공포와 징벌의 힘을 굳건히 믿고 있는 교장 수녀 알로이시스메릴 스트립 분에 의해 한치의 빈틈도 없이 이어지던 학교의 엄격한 관습을 바꾸려고 한다  당시 지역 사회에 급격히 퍼지던 정치적 변화의 바람과 함께 학교도 첫 흑인 학생인 도널드 밀러의 입학을 허가한다 하지만 희망에 부푼 순진무구한 제임스 수녀에이미 아담스 분는 플린 신부가 도널드 밀러에게 지나치게 개인적인 호의를 베푼다며 죄를 저지른 것 같다는 의심스러운 언급을 하기에 이른다  이때부터 알로이시스 수녀는 숨겨진 진실을 폭로하고 플린 신부를 학교에서 쫓아 내려는 계획을 세운다 자신의 도덕적 확신 이외에 단 하나의 증거 하나 없이 알로이시스 수녀는 교회를 와해시키고 학교를 곤란에 빠트릴 결과를 가져올지 모르는 플린 신부와의 은밀한 전쟁을 시작한다,드라마,0
847,모터싸이클 다이어리,{이것은 대범한 행동에 대해 과장된 이야기도 냉소적인 이야기도 아니다 적어도 그런 말을 할 생각은 아니다 그것은 일치된 열망과 비슷한 꿈을 갖고 한 동안 나란히 달린 두 인생의 한 토막이다}  23살의 의대생 에르네스토 게바라일명 푸세 호기심 많고 열정이 넘치는 그는 엉뚱한 생화학도이자 마음이 맞는 친구 알베르토 그라나도와 함께 4개월간 전 남미대륙을 횡단하는 여행을 결심한다 낡고 오래된 포데로사라는 이름의 모터싸이클에 몸을 싣고 안데스산맥을 가로질러 칠레 해안을 따라 사막을 건넌 후 아마존으로 뛰어들겠다는 원대한 계획을 세운 것 어릴 적부터 천식을 앓고 있는 푸세 하지만 젊은 날 라틴아메리카 대륙을 횡단하고야 말겠다는 의지만은 누구보다 드높다 당찬 각오로 이들의 여행은 시작됐지만 현실은 그리 만만치가 않다 하나밖에 없는 텐트가 태풍에 날아가고 칠레에서는 정비사의 아내에게 추근댔다는 오해를 받아 쫓겨나기에 이른다 설상가상으로 유일한 이동 수단인 모터싸이클 마저 소떼와 부딪쳐 완전히 망가지면서 여행은 점점 고난 속으로 빠져든다  푸세와 알베르토는 이제 모터싸이클 대신 걸어서 여행을 계속한다 점점 퇴색 되어가는 페루의 잉카유적을 거쳐 정치적 이념 때문에 일자리를 잃은 사람들이 몰리는 추끼까마따 광산에 이르기까지 그들은 지금까지 자신들이 알고있던 현실과는 다른 세상의 불합리함에 점차 분노하기 시작한다  또한 의대생인 푸세는 여행 중 나병을 전공하고자 하는 희망에 따라 라틴 아메리카 최대의 나환자촌 산빠블로에 머무르게 된다 나병은 피부로 전염되는 병이 아니라며 장갑을 끼지 않은 채 환자들과 악수하고 가깝게 어울리는 푸세 이런 행동은 이 곳에서 금지된 행동이었지만 순수하고 열정 가득한 그의 모습은 의료진과 환자 모두를 감동시킨다 그리고 푸세 자신 또한 점점 마음속에서 새롭게 타오르는 빛나는 의지와 희망을 느낀다  이제 곧 여행을 마치고 다시 각자의 삶으로 돌아가야 하는 이들 여행은 길다면 길고 짧다면 짧을 수 있는 것이다 하지만 푸세는 이 8개월간의 여행을 거치며 말로 설명할 수 없는 감정이 마음 깊은 곳에서 자라남을 느낀다 길 위에서 새로운 세상의 목마름을 깨닫게 되는 23살의 청년 푸세 그가 바로 훗날 역사상 가장 현명하고 인간적인 지도자로 추앙 받은 세기의 우상 체 게바라다  {이건 영웅담이 아닌 단지 일치된 꿈과 열망으로 가득차 있던 두 사람의 이야기다 꿈이 너무 편협했던가 그래서 경솔하게 끝난 것일까 우리들의 결정이 너무 경직된 것이었나 그럴지도 이번 여행은 내 생각 이상으로 많은 것을 변화시켰다 난 더 이상 내가 아니다 적어도 이전의 내 모습은 아니다}  {8년이 지나 그들은 다시 만났다 1960년에 그라나다는 연구원 자격으로 초대받아 쿠바로 간다 이 초대는 그의 오랜 친구인 푸세로부터 받았으며 푸세는 쿠바 혁명의 몇 안 되는 영향력을 가진 사령관 체 게바라로 카리스마를 가진 사람으로 알려져있다 에르네스토 체 게바라는 콩고와 볼리비아에서 자신의 이상을 위해 싸웠으며 그곳에서 CIA의 승인 하에 정부군에 의해 체포되어 1967년 10월에 총살되었다 알베르토 그라나도는 항상 친구 푸세를 신뢰했으며 그가 설립한 산티아고 약물학교에 머물렀다 지금은 아내인 델리아 세 명의 아들들 그리고 손자들과 아바나에 살고 있다},드라마,0
848,러닝 스케어드,미국 뉴저지주 이태리 마피아 조직원이자 한집안의 가장으로 2중 생활을 하는 조이폴워커는 어느 날 마약거래 현장에서 돈을 훔치려는 부패 경찰과 일대 총격전을 벌인다 사건 후 보스 타미는 범행에 사용된 권총을 없애버리라는 명령을 내리지만 조이는 믿을 수 없는 보스에 대한 일종의 대비책으로 은색 크롬을 자신의 지하실에 숨기게 된다  그러나 지하실에서 조이의 아들과 함게 놀던 옆집 아이 올렉카메론 브라이트은 그 총을 훔쳐가고 평소 자신과 친어머니를 괴롭히던 양아버지를 쏘고는 그대로 도망을 친다 총을 맞은 양아버지는 다름아닌 조이의 조직과 경쟁하고 있는 러시아 마피아  부패한 경찰 라이델과 이태리 마피아 보스의 아들 토미 그리고 러시아 마피아단 유고스키 패밀리가 혈안이 되어 올렉을 찾고 자신을 찾는 무리들을 피해 올렉은 여러 번 죽을 고비를 넘기며 도망친다  한편 아무도 몰래 총을 찾기위해 미친듯이 올렉을 찾아다니던 조이는 올렉에게 연민의 정을 느끼게되고 그의 목숨을 구하기 위해 혼신의 힘을 다하지만 결국 두 마피아단에게 덜미를 잡히게되는데,액션,3
849,친구,{추억은 마치 바다 위에 흩어진 섬들처럼 내 머리 속을 떠다닌다 나는 이제부터 기억의 노를 저어 차례 차례 그 섬들을 찾아가기로 한다 이 영화를 추억의 섬들에 살고 있는 나의 친구들과 그 가족들에게 바칩니다}  1976년 13살 호기심 많던 폭력조직의 두목을 아버지로 둔 준석유오성 분 가난한 장의사의 아들 동수장동건 분 화목한 가정에서 티없이 자란 상택서태화 분 밀수업자를 부모님으로 둔 귀여운 감초 중호정운택 분 넷은 어딜 가든 함께 했다 훔친 플레이보이지를 보며 함께 낄낄거렸고 이소룡의 브로마이드를 보며 경쟁하듯 흉내냈고 조오련과 바다 거북이 중 누가 더 빠를까하며 입싸움을 벌이기도 했다 그때는 세상이 온통 푸르게만 보였다  1981년 18살 세상을 다 갖고 싶던 여드름이 금세라도 터질 것 같던 18세 큰형처럼 친구들을 다독거려주는 준석 준석에게 열등감을 가진 동수 전교 1 2등 자리를 다투던 상택 촐싹대지만 없으면 심심한 중호 어느 날 근처 여고의 그룹사운드 레인보우의 공연을 보러가고 그곳에서 상택과  준석은 싱어 진숙김보경 분에게 홀딱 반한다 상택의 마음을 안 준석은 일부러 상택과 진숙을 만나게 해준다  1983년 20살 가는 길이 달랐다 중호와 상택은 대학에 진학했다 둘은 대학생이 된 이후 연락이 끊겼던 준석과 동수를 찾아갔다 동수는 어찌된 이유인지 감옥에 수감돼 있었고 준석은 어머니를 여읜 충격으로 마약에 깊이 빠져있었다 그리고 상택이 태어나 처음으로 사랑했던 여자 진숙이 준석의 곁에 있었다 그들의 20대는 이렇게 시작되었다  1990년 27살 친구의 슬픔을 보았다 아버지를 여의고 부친의 조직내 행동대장이 된 준석 준석을 배신하고 새로운 조직의 행동대장이 된 동수 미국 유학을 앞둔 상택 결혼하여 횟집 주인장이 된 중호 녀석 상택은 유학길에 오르기 전 친구들이 보고 싶어졌다 끝내 준석과 동수는 공항에 나타나지 않았다 친구들을 부산땅에 남기고 떠나는 상택은 웬지 불길한 예감이 드는데,범죄,6
